FIPS,Tract,County,State,measure,value
51550020200,Census Tract 202,Chesapeake City,Virginia,Medicaid Enrollment,0.31857531535988126
51550020300,Census Tract 203,Chesapeake City,Virginia,Medicaid Enrollment,0.44156626506024094
51550020400,Census Tract 204,Chesapeake City,Virginia,Medicaid Enrollment,0.10954446854663774
51550020500,Census Tract 205,Chesapeake City,Virginia,Medicaid Enrollment,0.22729480330257407
51550020600,Census Tract 206,Chesapeake City,Virginia,Medicaid Enrollment,0.09042553191489362
51550020700,Census Tract 207,Chesapeake City,Virginia,Medicaid Enrollment,0.2557350887692001
51550020804,Census Tract 208.04,Chesapeake City,Virginia,Medicaid Enrollment,0.07579900065994155
51550020805,Census Tract 208.05,Chesapeake City,Virginia,Medicaid Enrollment,0.09333795975017349
51550020808,Census Tract 208.08,Chesapeake City,Virginia,Medicaid Enrollment,0.11451516954193933
51550020809,Census Tract 208.09,Chesapeake City,Virginia,Medicaid Enrollment,0.15963488843813387
51550020810,Census Tract 208.10,Chesapeake City,Virginia,Medicaid Enrollment,0.13578274760383385
51550020811,Census Tract 208.11,Chesapeake City,Virginia,Medicaid Enrollment,0.05440029706646862
51550020812,Census Tract 208.12,Chesapeake City,Virginia,Medicaid Enrollment,0.06062124248496994
51550020813,Census Tract 208.13,Chesapeake City,Virginia,Medicaid Enrollment,0.0709812108559499
51550020814,Census Tract 208.14,Chesapeake City,Virginia,Medicaid Enrollment,0.10205761316872428
51550020903,Census Tract 209.03,Chesapeake City,Virginia,Medicaid Enrollment,0.19421323820848196
51550020905,Census Tract 209.05,Chesapeake City,Virginia,Medicaid Enrollment,0.2183201638864501
51550020907,Census Tract 209.07,Chesapeake City,Virginia,Medicaid Enrollment,0.07284413497589716
51550020908,Census Tract 209.08,Chesapeake City,Virginia,Medicaid Enrollment,0.03970139124533424
51550020909,Census Tract 209.09,Chesapeake City,Virginia,Medicaid Enrollment,0.06770293609671849
51550020910,Census Tract 209.10,Chesapeake City,Virginia,Medicaid Enrollment,0.4884763124199744
51550020911,Census Tract 209.11,Chesapeake City,Virginia,Medicaid Enrollment,0.20210597826086957
51550020912,Census Tract 209.12,Chesapeake City,Virginia,Medicaid Enrollment,0.086198050282196
51550021004,Census Tract 210.04,Chesapeake City,Virginia,Medicaid Enrollment,0.10097719869706841
51550021005,Census Tract 210.05,Chesapeake City,Virginia,Medicaid Enrollment,0.04180203595408274
51550021009,Census Tract 210.09,Chesapeake City,Virginia,Medicaid Enrollment,0.03992146596858639
51550021010,Census Tract 210.10,Chesapeake City,Virginia,Medicaid Enrollment,0.10151380231522707
51550021011,Census Tract 210.11,Chesapeake City,Virginia,Medicaid Enrollment,0.04399421128798842
51550021012,Census Tract 210.12,Chesapeake City,Virginia,Medicaid Enrollment,0.05487033523086654
51550021013,Census Tract 210.13,Chesapeake City,Virginia,Medicaid Enrollment,0.027807717180426815
51550021014,Census Tract 210.14,Chesapeake City,Virginia,Medicaid Enrollment,0.057692307692307696
51550021015,Census Tract 210.15,Chesapeake City,Virginia,Medicaid Enrollment,0.11613805970149253
51550021016,Census Tract 210.16,Chesapeake City,Virginia,Medicaid Enrollment,0.02441756272401434
51550021101,Census Tract 211.01,Chesapeake City,Virginia,Medicaid Enrollment,0.051447615080191626
51550021103,Census Tract 211.03,Chesapeake City,Virginia,Medicaid Enrollment,0.01933270969753664
51550021104,Census Tract 211.04,Chesapeake City,Virginia,Medicaid Enrollment,0.03949086161879896
51550021200,Census Tract 212,Chesapeake City,Virginia,Medicaid Enrollment,0.07789855072463768
51550021301,Census Tract 213.01,Chesapeake City,Virginia,Medicaid Enrollment,0.06886477462437396
51550021303,Census Tract 213.03,Chesapeake City,Virginia,Medicaid Enrollment,0.0226777147841256
51550021304,Census Tract 213.04,Chesapeake City,Virginia,Medicaid Enrollment,0.07510784064958133
51550021305,Census Tract 213.05,Chesapeake City,Virginia,Medicaid Enrollment,0.06213542987572914
51550021306,Census Tract 213.06,Chesapeake City,Virginia,Medicaid Enrollment,0.03076923076923077
51550021401,Census Tract 214.01,Chesapeake City,Virginia,Medicaid Enrollment,0.089944416371905
51550021402,Census Tract 214.02,Chesapeake City,Virginia,Medicaid Enrollment,0.07461961799935254
51550021403,Census Tract 214.03,Chesapeake City,Virginia,Medicaid Enrollment,0.2613659531090724
51550021405,Census Tract 214.05,Chesapeake City,Virginia,Medicaid Enrollment,0.34709397066811515
51550021406,Census Tract 214.06,Chesapeake City,Virginia,Medicaid Enrollment,0.06595744680851064
51550021407,Census Tract 214.07,Chesapeake City,Virginia,Medicaid Enrollment,0.18375368490009827
51550021503,Census Tract 215.03,Chesapeake City,Virginia,Medicaid Enrollment,0.05405405405405406
51550021504,Census Tract 215.04,Chesapeake City,Virginia,Medicaid Enrollment,0.058823529411764705
51550021505,Census Tract 215.05,Chesapeake City,Virginia,Medicaid Enrollment,0.053475935828877004
51550021506,Census Tract 215.06,Chesapeake City,Virginia,Medicaid Enrollment,0.21508828250401285
51550021507,Census Tract 215.07,Chesapeake City,Virginia,Medicaid Enrollment,0.1697706633830999
51550021602,Census Tract 216.02,Chesapeake City,Virginia,Medicaid Enrollment,0.1440225917791026
51550021603,Census Tract 216.03,Chesapeake City,Virginia,Medicaid Enrollment,0.02564102564102564
51550021604,Census Tract 216.04,Chesapeake City,Virginia,Medicaid Enrollment,0.035487959442332066
51550021605,Census Tract 216.05,Chesapeake City,Virginia,Medicaid Enrollment,0.06524184476940383
51570830100,Census Tract 8301,Colonial Heights City,Virginia,Medicaid Enrollment,0.09898020395920816
51570830200,Census Tract 8302,Colonial Heights City,Virginia,Medicaid Enrollment,0.24944506104328523
51570830300,Census Tract 8303,Colonial Heights City,Virginia,Medicaid Enrollment,0.03430451127819549
51570830400,Census Tract 8304,Colonial Heights City,Virginia,Medicaid Enrollment,0.21066978193146418
51570830500,Census Tract 8305,Colonial Heights City,Virginia,Medicaid Enrollment,0.21206183322447203
51590000100,Census Tract 1,Danville City,Virginia,Medicaid Enrollment,0.13218594748048262
51590000200,Census Tract 2,Danville City,Virginia,Medicaid Enrollment,0.277244494635799
51590000300,Census Tract 3,Danville City,Virginia,Medicaid Enrollment,0.43529411764705883
51590000400,Census Tract 4,Danville City,Virginia,Medicaid Enrollment,0.5764959901295497
51590000500,Census Tract 5,Danville City,Virginia,Medicaid Enrollment,0.3721198156682028
51590000600,Census Tract 6,Danville City,Virginia,Medicaid Enrollment,0.4252400548696845
51590000700,Census Tract 7,Danville City,Virginia,Medicaid Enrollment,0.1458975077009241
51590000800,Census Tract 8,Danville City,Virginia,Medicaid Enrollment,0.3490737377406466
51590000900,Census Tract 9,Danville City,Virginia,Medicaid Enrollment,0.2155241397706055
51590001000,Census Tract 10,Danville City,Virginia,Medicaid Enrollment,0.38478622987229316
51590001100,Census Tract 11,Danville City,Virginia,Medicaid Enrollment,0.43945163747143945
51590001200,Census Tract 12,Danville City,Virginia,Medicaid Enrollment,0.30460624071322434
51590001301,Census Tract 13.01,Danville City,Virginia,Medicaid Enrollment,0.26677190213101815
51590001302,Census Tract 13.02,Danville City,Virginia,Medicaid Enrollment,0.21846553966189858
51590001400,Census Tract 14,Danville City,Virginia,Medicaid Enrollment,0.18903940886699508
51590980100,Census Tract 9801,Danville City,Virginia,Medicaid Enrollment,
51595890100,Census Tract 8901,Emporia City,Virginia,Medicaid Enrollment,0.3853115210581274
51595890200,Census Tract 8902,Emporia City,Virginia,Medicaid Enrollment,0.4698307579102281
51620090100,Census Tract 901,Franklin City,Virginia,Medicaid Enrollment,0.2556093268807743
51620090200,Census Tract 902,Franklin City,Virginia,Medicaid Enrollment,0.4969529085872576
51630000100,Census Tract 1,Fredericksburg City,Virginia,Medicaid Enrollment,0.035016835016835016
51630000201,Census Tract 2.01,Fredericksburg City,Virginia,Medicaid Enrollment,0.25126700453454254
51630000202,Census Tract 2.02,Fredericksburg City,Virginia,Medicaid Enrollment,0.1035031847133758
51630000301,Census Tract 3.01,Fredericksburg City,Virginia,Medicaid Enrollment,0.04055220017256255
51630000302,Census Tract 3.02,Fredericksburg City,Virginia,Medicaid Enrollment,0.14918304522851053
51630000400,Census Tract 4,Fredericksburg City,Virginia,Medicaid Enrollment,0.294017094017094
51630000500,Census Tract 5,Fredericksburg City,Virginia,Medicaid Enrollment,0.1189247311827957
51650010103,Census Tract 101.03,Hampton City,Virginia,Medicaid Enrollment,0.07376552559830354
51650010104,Census Tract 101.04,Hampton City,Virginia,Medicaid Enrollment,0.32521936031701104
51650010200,Census Tract 102,Hampton City,Virginia,Medicaid Enrollment,0.020802377414561663
51650010304,Census Tract 103.04,Hampton City,Virginia,Medicaid Enrollment,0.13930832927423284
51650010306,Census Tract 103.06,Hampton City,Virginia,Medicaid Enrollment,0.18744971842316976
51650010307,Census Tract 103.07,Hampton City,Virginia,Medicaid Enrollment,0.07943439384487419
51650010309,Census Tract 103.09,Hampton City,Virginia,Medicaid Enrollment,0.22752872268528948
51650010310,Census Tract 103.10,Hampton City,Virginia,Medicaid Enrollment,0.13328313253012047
51650010311,Census Tract 103.11,Hampton City,Virginia,Medicaid Enrollment,0.12038642556353728
51650010312,Census Tract 103.12,Hampton City,Virginia,Medicaid Enrollment,0.1365701306076093
51650010314,Census Tract 103.14,Hampton City,Virginia,Medicaid Enrollment,0.2821598729486501
51650010315,Census Tract 103.15,Hampton City,Virginia,Medicaid Enrollment,0.09730089970009996
51650010316,Census Tract 103.16,Hampton City,Virginia,Medicaid Enrollment,0.18279009126466753
51650010400,Census Tract 104,Hampton City,Virginia,Medicaid Enrollment,0.2547515838612871
51650010502,Census Tract 105.02,Hampton City,Virginia,Medicaid Enrollment,0.2707253886010363
51650010503,Census Tract 105.03,Hampton City,Virginia,Medicaid Enrollment,0.05288082083662194
51650010504,Census Tract 105.04,Hampton City,Virginia,Medicaid Enrollment,0.34874851013110847
51650010601,Census Tract 106.01,Hampton City,Virginia,Medicaid Enrollment,0.3600837404047453
51650010602,Census Tract 106.02,Hampton City,Virginia,Medicaid Enrollment,0.2936768149882904
51650010701,Census Tract 107.01,Hampton City,Virginia,Medicaid Enrollment,0.3841162730339995
51650010702,Census Tract 107.02,Hampton City,Virginia,Medicaid Enrollment,0.1905940594059406
51650010703,Census Tract 107.03,Hampton City,Virginia,Medicaid Enrollment,0.09533635988444078
51650010800,Census Tract 108,Hampton City,Virginia,Medicaid Enrollment,0.16373507057546147
51650010900,Census Tract 109,Hampton City,Virginia,Medicaid Enrollment,0.43171608265947886
51650011001,Census Tract 110.01,Hampton City,Virginia,Medicaid Enrollment,0.1012778040700426
51650011002,Census Tract 110.02,Hampton City,Virginia,Medicaid Enrollment,0.26986754966887416
51650011100,Census Tract 111,Hampton City,Virginia,Medicaid Enrollment,0.022727272727272728
51650011200,Census Tract 112,Hampton City,Virginia,Medicaid Enrollment,0.1828695337911095
51650011300,Census Tract 113,Hampton City,Virginia,Medicaid Enrollment,0.3340238218539617
51650011400,Census Tract 114,Hampton City,Virginia,Medicaid Enrollment,0.03896604938271605
51650011500,Census Tract 115,Hampton City,Virginia,Medicaid Enrollment,0.11219127693116132
51650011600,Census Tract 116,Hampton City,Virginia,Medicaid Enrollment,0.16689189189189188
51650011800,Census Tract 118,Hampton City,Virginia,Medicaid Enrollment,0.23548584233041353
51650011900,Census Tract 119,Hampton City,Virginia,Medicaid Enrollment,0.28199918732222673
51650012000,Census Tract 120,Hampton City,Virginia,Medicaid Enrollment,0.3518987341772152
51650012100,Census Tract 121,Hampton City,Virginia,Medicaid Enrollment,0.12166432584269662
51650990100,Census Tract 9901,Hampton City,Virginia,Medicaid Enrollment,
51670820100,Census Tract 8201,Hopewell City,Virginia,Medicaid Enrollment,0.36746231155778897
51670820300,Census Tract 8203,Hopewell City,Virginia,Medicaid Enrollment,0.4557748538011696
51670820400,Census Tract 8204,Hopewell City,Virginia,Medicaid Enrollment,0.24785216404603663
51670820500,Census Tract 8205,Hopewell City,Virginia,Medicaid Enrollment,0.3400648217402144
51670820600,Census Tract 8206,Hopewell City,Virginia,Medicaid Enrollment,0.3572241183162685
51670820700,Census Tract 8207,Hopewell City,Virginia,Medicaid Enrollment,0.3981677237491191
51670980100,Census Tract 9801,Hopewell City,Virginia,Medicaid Enrollment,
51680000100,Census Tract 1,Lynchburg City,Virginia,Medicaid Enrollment,0.09668968802095737
51680000201,Census Tract 2.01,Lynchburg City,Virginia,Medicaid Enrollment,0.07826771653543307
51680000203,Census Tract 2.03,Lynchburg City,Virginia,Medicaid Enrollment,0.05268153773137162
51680000204,Census Tract 2.04,Lynchburg City,Virginia,Medicaid Enrollment,0.3212969786293294
51680000205,Census Tract 2.05,Lynchburg City,Virginia,Medicaid Enrollment,0.31067659838609557
51680000300,Census Tract 3,Lynchburg City,Virginia,Medicaid Enrollment,0.29529832279351115
51680000400,Census Tract 4,Lynchburg City,Virginia,Medicaid Enrollment,0.31869740212221004
51680000500,Census Tract 5,Lynchburg City,Virginia,Medicaid Enrollment,0.10017574692442882
51680000600,Census Tract 6,Lynchburg City,Virginia,Medicaid Enrollment,0.5580656547829156
51680000700,Census Tract 7,Lynchburg City,Virginia,Medicaid Enrollment,0.39731585518102375
51680000801,Census Tract 8.01,Lynchburg City,Virginia,Medicaid Enrollment,0.2061752988047809
51680000802,Census Tract 8.02,Lynchburg City,Virginia,Medicaid Enrollment,0.17472
51680000901,Census Tract 9.01,Lynchburg City,Virginia,Medicaid Enrollment,0.14878117119641357
51680000902,Census Tract 9.02,Lynchburg City,Virginia,Medicaid Enrollment,0.09623557984213722
51680001000,Census Tract 10,Lynchburg City,Virginia,Medicaid Enrollment,0.19285714285714287
51680001100,Census Tract 11,Lynchburg City,Virginia,Medicaid Enrollment,0.40911587040087866
51680001400,Census Tract 14,Lynchburg City,Virginia,Medicaid Enrollment,0.0723790976955534
51680001601,Census Tract 16.01,Lynchburg City,Virginia,Medicaid Enrollment,0.20706713780918728
51680001602,Census Tract 16.02,Lynchburg City,Virginia,Medicaid Enrollment,0.16342412451361868
51680001603,Census Tract 16.03,Lynchburg City,Virginia,Medicaid Enrollment,0.08178014454165082
51680001700,Census Tract 17,Lynchburg City,Virginia,Medicaid Enrollment,0.08469117089806745
51680001800,Census Tract 18,Lynchburg City,Virginia,Medicaid Enrollment,0.09444444444444444
51680001900,Census Tract 19,Lynchburg City,Virginia,Medicaid Enrollment,0.3102897102897103
51690000100,Census Tract 1,Martinsville City,Virginia,Medicaid Enrollment,0.38972602739726026
51690000200,Census Tract 2,Martinsville City,Virginia,Medicaid Enrollment,0.42572658772874056
51690000300,Census Tract 3,Martinsville City,Virginia,Medicaid Enrollment,0.3294028147584633
51690000400,Census Tract 4,Martinsville City,Virginia,Medicaid Enrollment,0.35001813565469714
51690000500,Census Tract 5,Martinsville City,Virginia,Medicaid Enrollment,0.16049382716049382
51700030100,Census Tract 301,Newport News City,Virginia,Medicaid Enrollment,0.5032679738562091
51700030300,Census Tract 303,Newport News City,Virginia,Medicaid Enrollment,0.34814323607427056
51700030400,Census Tract 304,Newport News City,Virginia,Medicaid Enrollment,0.5824277456647399
51700030500,Census Tract 305,Newport News City,Virginia,Medicaid Enrollment,0.2712842712842713
51700030600,Census Tract 306,Newport News City,Virginia,Medicaid Enrollment,0.4651410324640766
51700030800,Census Tract 308,Newport News City,Virginia,Medicaid Enrollment,0.4746031746031746
51700030900,Census Tract 309,Newport News City,Virginia,Medicaid Enrollment,0.4793650793650794
51700031100,Census Tract 311,Newport News City,Virginia,Medicaid Enrollment,0.2667669172932331
51700031200,Census Tract 312,Newport News City,Virginia,Medicaid Enrollment,0.24862431215607803
51700031300,Census Tract 313,Newport News City,Virginia,Medicaid Enrollment,0.38955026455026454
51700031400,Census Tract 314,Newport News City,Virginia,Medicaid Enrollment,0.25882352941176473
51700031500,Census Tract 315,Newport News City,Virginia,Medicaid Enrollment,0.052521008403361345
51700031602,Census Tract 316.02,Newport News City,Virginia,Medicaid Enrollment,0.2870579382994733
51700031603,Census Tract 316.03,Newport News City,Virginia,Medicaid Enrollment,0.13001330545523665
51700031604,Census Tract 316.04,Newport News City,Virginia,Medicaid Enrollment,0.2430726061031217
51700031701,Census Tract 317.01,Newport News City,Virginia,Medicaid Enrollment,0.08457831325301204
51700031702,Census Tract 317.02,Newport News City,Virginia,Medicaid Enrollment,0.20401121414707785
51700031800,Census Tract 318,Newport News City,Virginia,Medicaid Enrollment,0.04823151125401929
51700031901,Census Tract 319.01,Newport News City,Virginia,Medicaid Enrollment,0.08586387434554973
51700031902,Census Tract 319.02,Newport News City,Virginia,Medicaid Enrollment,0.19327515400410678
51700032001,Census Tract 320.01,Newport News City,Virginia,Medicaid Enrollment,0.06161841128433556
51700032002,Census Tract 320.02,Newport News City,Virginia,Medicaid Enrollment,0.123035125169804
51700032005,Census Tract 320.05,Newport News City,Virginia,Medicaid Enrollment,0.10340314136125654
51700032006,Census Tract 320.06,Newport News City,Virginia,Medicaid Enrollment,0.3570274636510501
51700032007,Census Tract 320.07,Newport News City,Virginia,Medicaid Enrollment,0.05087771496578399
51700032113,Census Tract 321.13,Newport News City,Virginia,Medicaid Enrollment,0.06045751633986928
51700032114,Census Tract 321.14,Newport News City,Virginia,Medicaid Enrollment,0.050923335198656966
51700032117,Census Tract 321.17,Newport News City,Virginia,Medicaid Enrollment,0.1892529488859764
51700032123,Census Tract 321.23,Newport News City,Virginia,Medicaid Enrollment,0.24828666536126884
51700032124,Census Tract 321.24,Newport News City,Virginia,Medicaid Enrollment,0.13101815311760062
51700032126,Census Tract 321.26,Newport News City,Virginia,Medicaid Enrollment,0.34405658224960073
51700032128,Census Tract 321.28,Newport News City,Virginia,Medicaid Enrollment,0.24298833457433605
51700032129,Census Tract 321.29,Newport News City,Virginia,Medicaid Enrollment,0.11983096891035315
51700032130,Census Tract 321.30,Newport News City,Virginia,Medicaid Enrollment,0.04010272619517977
51700032131,Census Tract 321.31,Newport News City,Virginia,Medicaid Enrollment,0.18772640102279992
51700032132,Census Tract 321.32,Newport News City,Virginia,Medicaid Enrollment,0.06284613532386227
51700032133,Census Tract 321.33,Newport News City,Virginia,Medicaid Enrollment,0.42159383033419023
51700032134,Census Tract 321.34,Newport News City,Virginia,Medicaid Enrollment,0.21864050455501052
51700032211,Census Tract 322.11,Newport News City,Virginia,Medicaid Enrollment,0.05009122574224581
51700032212,Census Tract 322.12,Newport News City,Virginia,Medicaid Enrollment,0.23634708737864077
51700032223,Census Tract 322.23,Newport News City,Virginia,Medicaid Enrollment,0.15221774193548387
51700032225,Census Tract 322.25,Newport News City,Virginia,Medicaid Enrollment,0.31859070464767614
51700032226,Census Tract 322.26,Newport News City,Virginia,Medicaid Enrollment,0.289809747198332
51700032227,Census Tract 322.27,Newport News City,Virginia,Medicaid Enrollment,0.18345164152617568
51700032228,Census Tract 322.28,Newport News City,Virginia,Medicaid Enrollment,0.13386613386613386
51700032300,Census Tract 323,Newport News City,Virginia,Medicaid Enrollment,0.06500215238915195
51700032400,Census Tract 324,Newport News City,Virginia,Medicaid Enrollment,0.09026548672566372
51710000100,Census Tract 1,Norfolk City,Virginia,Medicaid Enrollment,0.08519961051606621
51710000201,Census Tract 2.01,Norfolk City,Virginia,Medicaid Enrollment,0.20558375634517767
51710000202,Census Tract 2.02,Norfolk City,Virginia,Medicaid Enrollment,0.10735483870967742
51710000300,Census Tract 3,Norfolk City,Virginia,Medicaid Enrollment,0.16032608695652173
51710000400,Census Tract 4,Norfolk City,Virginia,Medicaid Enrollment,0.07859327217125382
51710000500,Census Tract 5,Norfolk City,Virginia,Medicaid Enrollment,0.13934153641503158
51710000600,Census Tract 6,Norfolk City,Virginia,Medicaid Enrollment,0.22806147744174515
51710000700,Census Tract 7,Norfolk City,Virginia,Medicaid Enrollment,0.09866875489428348
51710000800,Census Tract 8,Norfolk City,Virginia,Medicaid Enrollment,0.19131924614505996
51710000901,Census Tract 9.01,Norfolk City,Virginia,Medicaid Enrollment,0.039627039627039624
51710000902,Census Tract 9.02,Norfolk City,Virginia,Medicaid Enrollment,0.018433179723502304
51710001100,Census Tract 11,Norfolk City,Virginia,Medicaid Enrollment,0.26022012578616355
51710001200,Census Tract 12,Norfolk City,Virginia,Medicaid Enrollment,0.08399787347155768
51710001300,Census Tract 13,Norfolk City,Virginia,Medicaid Enrollment,0.2783452502553626
51710001400,Census Tract 14,Norfolk City,Virginia,Medicaid Enrollment,0.26354895104895104
51710001500,Census Tract 15,Norfolk City,Virginia,Medicaid Enrollment,0.09815303430079156
51710001600,Census Tract 16,Norfolk City,Virginia,Medicaid Enrollment,0.2775782452539764
51710001700,Census Tract 17,Norfolk City,Virginia,Medicaid Enrollment,0.05903866248693835
51710002000,Census Tract 20,Norfolk City,Virginia,Medicaid Enrollment,0.059850374064837904
51710002100,Census Tract 21,Norfolk City,Virginia,Medicaid Enrollment,0.11924528301886793
51710002200,Census Tract 22,Norfolk City,Virginia,Medicaid Enrollment,0.08644168146832445
51710002300,Census Tract 23,Norfolk City,Virginia,Medicaid Enrollment,0.024327122153209108
51710002400,Census Tract 24,Norfolk City,Virginia,Medicaid Enrollment,0.007076923076923077
51710002500,Census Tract 25,Norfolk City,Virginia,Medicaid Enrollment,0.1096404583168708
51710002600,Census Tract 26,Norfolk City,Virginia,Medicaid Enrollment,0.11751982696467195
51710002700,Census Tract 27,Norfolk City,Virginia,Medicaid Enrollment,0.38405797101449274
51710002800,Census Tract 28,Norfolk City,Virginia,Medicaid Enrollment,0.09220261809903244
51710002900,Census Tract 29,Norfolk City,Virginia,Medicaid Enrollment,0.3101542042478906
51710003000,Census Tract 30,Norfolk City,Virginia,Medicaid Enrollment,0.06963470319634703
51710003100,Census Tract 31,Norfolk City,Virginia,Medicaid Enrollment,0.3336988304093567
51710003200,Census Tract 32,Norfolk City,Virginia,Medicaid Enrollment,0.18109035455585207
51710003300,Census Tract 33,Norfolk City,Virginia,Medicaid Enrollment,0.29764801297648014
51710003400,Census Tract 34,Norfolk City,Virginia,Medicaid Enrollment,0.298932384341637
51710003501,Census Tract 35.01,Norfolk City,Virginia,Medicaid Enrollment,0.5531848133040477
51710003600,Census Tract 36,Norfolk City,Virginia,Medicaid Enrollment,0.051682692307692304
51710003700,Census Tract 37,Norfolk City,Virginia,Medicaid Enrollment,0.058655221745350504
51710003800,Census Tract 38,Norfolk City,Virginia,Medicaid Enrollment,0.04552845528455285
51710004001,Census Tract 40.01,Norfolk City,Virginia,Medicaid Enrollment,0.20711974110032363
51710004002,Census Tract 40.02,Norfolk City,Virginia,Medicaid Enrollment,0.048346960540348385
51710004100,Census Tract 41,Norfolk City,Virginia,Medicaid Enrollment,0.8110647181628392
51710004200,Census Tract 42,Norfolk City,Virginia,Medicaid Enrollment,0.6700232378001549
51710004300,Census Tract 43,Norfolk City,Virginia,Medicaid Enrollment,0.52414398595259
51710004400,Census Tract 44,Norfolk City,Virginia,Medicaid Enrollment,0.47818930041152263
51710004500,Census Tract 45,Norfolk City,Virginia,Medicaid Enrollment,0.2074468085106383
51710004600,Census Tract 46,Norfolk City,Virginia,Medicaid Enrollment,0.4477296726504752
51710004700,Census Tract 47,Norfolk City,Virginia,Medicaid Enrollment,0.16172703988291254
51710004800,Census Tract 48,Norfolk City,Virginia,Medicaid Enrollment,0.8310502283105022
51710004900,Census Tract 49,Norfolk City,Virginia,Medicaid Enrollment,0.04136833731105807
51710005000,Census Tract 50,Norfolk City,Virginia,Medicaid Enrollment,0.41916167664670656
51710005100,Census Tract 51,Norfolk City,Virginia,Medicaid Enrollment,0.5625475767571683
51710005500,Census Tract 55,Norfolk City,Virginia,Medicaid Enrollment,0.292070326515967
51710005601,Census Tract 56.01,Norfolk City,Virginia,Medicaid Enrollment,0.11116816431322207
51710005602,Census Tract 56.02,Norfolk City,Virginia,Medicaid Enrollment,0.11390728476821192
51710005701,Census Tract 57.01,Norfolk City,Virginia,Medicaid Enrollment,0.24696132596685083
51710005702,Census Tract 57.02,Norfolk City,Virginia,Medicaid Enrollment,0.15565246561556526
51710005800,Census Tract 58,Norfolk City,Virginia,Medicaid Enrollment,0.3372685185185185
51710005901,Census Tract 59.01,Norfolk City,Virginia,Medicaid Enrollment,0.3598335067637877
51710005902,Census Tract 59.02,Norfolk City,Virginia,Medicaid Enrollment,0.19734292831442016
51710005903,Census Tract 59.03,Norfolk City,Virginia,Medicaid Enrollment,0.25066666666666665
51710006000,Census Tract 60,Norfolk City,Virginia,Medicaid Enrollment,0.13485166317051245
51710006100,Census Tract 61,Norfolk City,Virginia,Medicaid Enrollment,0.21029411764705883
51710006200,Census Tract 62,Norfolk City,Virginia,Medicaid Enrollment,0.19462084422861411
51710006400,Census Tract 64,Norfolk City,Virginia,Medicaid Enrollment,0.3085966201322557
51710006501,Census Tract 65.01,Norfolk City,Virginia,Medicaid Enrollment,0.187039764359352
51710006502,Census Tract 65.02,Norfolk City,Virginia,Medicaid Enrollment,0.20273078064707628
51710006601,Census Tract 66.01,Norfolk City,Virginia,Medicaid Enrollment,0.10975609756097561
51710006602,Census Tract 66.02,Norfolk City,Virginia,Medicaid Enrollment,0.14859926918392205
51710006603,Census Tract 66.03,Norfolk City,Virginia,Medicaid Enrollment,0.10503978779840849
51710006604,Census Tract 66.04,Norfolk City,Virginia,Medicaid Enrollment,0.1768920734437976
51710006605,Census Tract 66.05,Norfolk City,Virginia,Medicaid Enrollment,0.08114961961115807
51710006606,Census Tract 66.06,Norfolk City,Virginia,Medicaid Enrollment,0.17074784910655194
51710006607,Census Tract 66.07,Norfolk City,Virginia,Medicaid Enrollment,0.19000786782061369
51710006800,Census Tract 68,Norfolk City,Virginia,Medicaid Enrollment,0.2719406674907293
51710006901,Census Tract 69.01,Norfolk City,Virginia,Medicaid Enrollment,0.2126995142262318
51710006902,Census Tract 69.02,Norfolk City,Virginia,Medicaid Enrollment,0.13999164229001254
51710007001,Census Tract 70.01,Norfolk City,Virginia,Medicaid Enrollment,0.2934485896269336
51710007002,Census Tract 70.02,Norfolk City,Virginia,Medicaid Enrollment,0.11377595788242176
51710980100,Census Tract 9801,Norfolk City,Virginia,Medicaid Enrollment,
51710980200,Census Tract 9802,Norfolk City,Virginia,Medicaid Enrollment,
51710980300,Census Tract 9803,Norfolk City,Virginia,Medicaid Enrollment,
51710990000,Census Tract 9900,Norfolk City,Virginia,Medicaid Enrollment,
51730810100,Census Tract 8101,Petersburg City,Virginia,Medicaid Enrollment,0.4482758620689655
51730810300,Census Tract 8103,Petersburg City,Virginia,Medicaid Enrollment,0.3475586312956555
51730810400,Census Tract 8104,Petersburg City,Virginia,Medicaid Enrollment,0.41295746785361026
51730810500,Census Tract 8105,Petersburg City,Virginia,Medicaid Enrollment,0.35254137115839246
51730810600,Census Tract 8106,Petersburg City,Virginia,Medicaid Enrollment,0.49469744229569557
51730810700,Census Tract 8107,Petersburg City,Virginia,Medicaid Enrollment,0.5554532903819605
51730810900,Census Tract 8109,Petersburg City,Virginia,Medicaid Enrollment,0.24294670846394983
51730811000,Census Tract 8110,Petersburg City,Virginia,Medicaid Enrollment,0.16226415094339622
51730811100,Census Tract 8111,Petersburg City,Virginia,Medicaid Enrollment,0.19029615626969124
51730811200,Census Tract 8112,Petersburg City,Virginia,Medicaid Enrollment,0.24040570175438597
51730811300,Census Tract 8113,Petersburg City,Virginia,Medicaid Enrollment,0.38637149775164303
51735340100,Census Tract 3401,Poquoson City,Virginia,Medicaid Enrollment,0.05122699386503068
51735340200,Census Tract 3402,Poquoson City,Virginia,Medicaid Enrollment,0.055998365011240545
51735340300,Census Tract 3403,Poquoson City,Virginia,Medicaid Enrollment,0.10258939580764488
51735990100,Census Tract 9901,Poquoson City,Virginia,Medicaid Enrollment,
51740210200,Census Tract 2102,Portsmouth City,Virginia,Medicaid Enrollment,0.1834372217275156
