FIPS,Tract,County,State,measure,value
51650010312,Census Tract 103.12,Hampton City,Virginia,Single Parent Household,0.07088255733148019
51650010314,Census Tract 103.14,Hampton City,Virginia,Single Parent Household,0.11318553092182031
51650010315,Census Tract 103.15,Hampton City,Virginia,Single Parent Household,0.038440111420612814
51650010316,Census Tract 103.16,Hampton City,Virginia,Single Parent Household,0.1514505119453925
51650010400,Census Tract 104,Hampton City,Virginia,Single Parent Household,0.1500185666542889
51650010502,Census Tract 105.02,Hampton City,Virginia,Single Parent Household,0.1483375959079284
51650010503,Census Tract 105.03,Hampton City,Virginia,Single Parent Household,0.030476190476190476
51650010504,Census Tract 105.04,Hampton City,Virginia,Single Parent Household,0.2297008547008547
51650010601,Census Tract 106.01,Hampton City,Virginia,Single Parent Household,0.12564766839378239
51650010602,Census Tract 106.02,Hampton City,Virginia,Single Parent Household,0.12770339855818744
51650010701,Census Tract 107.01,Hampton City,Virginia,Single Parent Household,0.15779927448609432
51650010702,Census Tract 107.02,Hampton City,Virginia,Single Parent Household,0.02205005959475566
51650010703,Census Tract 107.03,Hampton City,Virginia,Single Parent Household,0.036771300448430494
51650010800,Census Tract 108,Hampton City,Virginia,Single Parent Household,0.038998555609051515
51650010900,Census Tract 109,Hampton City,Virginia,Single Parent Household,0.1829004329004329
51650011001,Census Tract 110.01,Hampton City,Virginia,Single Parent Household,0.0
51650011002,Census Tract 110.02,Hampton City,Virginia,Single Parent Household,0.03416856492027335
51650011100,Census Tract 111,Hampton City,Virginia,Single Parent Household,0.0
51650011200,Census Tract 112,Hampton City,Virginia,Single Parent Household,0.06846846846846846
51650011300,Census Tract 113,Hampton City,Virginia,Single Parent Household,0.17400644468313642
51650011400,Census Tract 114,Hampton City,Virginia,Single Parent Household,0.0
51650011500,Census Tract 115,Hampton City,Virginia,Single Parent Household,0.05169340463458111
51650011600,Census Tract 116,Hampton City,Virginia,Single Parent Household,0.1246684350132626
51650011800,Census Tract 118,Hampton City,Virginia,Single Parent Household,0.12239221140472879
51650011900,Census Tract 119,Hampton City,Virginia,Single Parent Household,0.09564474807856532
51650012000,Census Tract 120,Hampton City,Virginia,Single Parent Household,0.05485544848035582
51650012100,Census Tract 121,Hampton City,Virginia,Single Parent Household,0.07062264939406603
51650990100,Census Tract 9901,Hampton City,Virginia,Single Parent Household,
51670820100,Census Tract 8201,Hopewell City,Virginia,Single Parent Household,0.0811965811965812
51670820300,Census Tract 8203,Hopewell City,Virginia,Single Parent Household,0.12063227953410982
51670820400,Census Tract 8204,Hopewell City,Virginia,Single Parent Household,0.11620158267388588
51670820500,Census Tract 8205,Hopewell City,Virginia,Single Parent Household,0.08926342072409488
51670820600,Census Tract 8206,Hopewell City,Virginia,Single Parent Household,0.06732055283102988
51670820700,Census Tract 8207,Hopewell City,Virginia,Single Parent Household,0.14030384271671134
51670980100,Census Tract 9801,Hopewell City,Virginia,Single Parent Household,
51680000100,Census Tract 1,Lynchburg City,Virginia,Single Parent Household,0.10920897284533648
51680000201,Census Tract 2.01,Lynchburg City,Virginia,Single Parent Household,0.019483269800931808
51680000203,Census Tract 2.03,Lynchburg City,Virginia,Single Parent Household,0.0
51680000204,Census Tract 2.04,Lynchburg City,Virginia,Single Parent Household,0.19070609535304767
51680000205,Census Tract 2.05,Lynchburg City,Virginia,Single Parent Household,0.09023789991796555
51680000300,Census Tract 3,Lynchburg City,Virginia,Single Parent Household,0.15990730011587487
51680000400,Census Tract 4,Lynchburg City,Virginia,Single Parent Household,0.05789909015715467
51680000500,Census Tract 5,Lynchburg City,Virginia,Single Parent Household,0.07777777777777778
51680000600,Census Tract 6,Lynchburg City,Virginia,Single Parent Household,0.17043478260869566
51680000700,Census Tract 7,Lynchburg City,Virginia,Single Parent Household,0.11271676300578035
51680000801,Census Tract 8.01,Lynchburg City,Virginia,Single Parent Household,0.021367521367521368
51680000802,Census Tract 8.02,Lynchburg City,Virginia,Single Parent Household,0.01313755795981453
51680000901,Census Tract 9.01,Lynchburg City,Virginia,Single Parent Household,0.0469361147327249
51680000902,Census Tract 9.02,Lynchburg City,Virginia,Single Parent Household,0.07154213036565978
51680001000,Census Tract 10,Lynchburg City,Virginia,Single Parent Household,0.07554833468724614
51680001100,Census Tract 11,Lynchburg City,Virginia,Single Parent Household,0.1608910891089109
51680001400,Census Tract 14,Lynchburg City,Virginia,Single Parent Household,0.0
51680001601,Census Tract 16.01,Lynchburg City,Virginia,Single Parent Household,0.07306711979609176
51680001602,Census Tract 16.02,Lynchburg City,Virginia,Single Parent Household,0.06748864373783257
51680001603,Census Tract 16.03,Lynchburg City,Virginia,Single Parent Household,0.0
51680001700,Census Tract 17,Lynchburg City,Virginia,Single Parent Household,0.04261730520878175
51680001800,Census Tract 18,Lynchburg City,Virginia,Single Parent Household,0.020080321285140562
51680001900,Census Tract 19,Lynchburg City,Virginia,Single Parent Household,0.1411764705882353
51690000100,Census Tract 1,Martinsville City,Virginia,Single Parent Household,0.10686427457098284
51690000200,Census Tract 2,Martinsville City,Virginia,Single Parent Household,0.2241169305724726
51690000300,Census Tract 3,Martinsville City,Virginia,Single Parent Household,0.050974512743628186
51690000400,Census Tract 4,Martinsville City,Virginia,Single Parent Household,0.19668737060041408
51690000500,Census Tract 5,Martinsville City,Virginia,Single Parent Household,0.03192338387869114
51700030100,Census Tract 301,Newport News City,Virginia,Single Parent Household,0.20159313725490197
51700030300,Census Tract 303,Newport News City,Virginia,Single Parent Household,0.1257459505541347
51700030400,Census Tract 304,Newport News City,Virginia,Single Parent Household,0.20031298904538342
51700030500,Census Tract 305,Newport News City,Virginia,Single Parent Household,0.12870159453302962
51700030600,Census Tract 306,Newport News City,Virginia,Single Parent Household,0.2567237163814181
51700030800,Census Tract 308,Newport News City,Virginia,Single Parent Household,0.18874560375146543
51700030900,Census Tract 309,Newport News City,Virginia,Single Parent Household,0.20177777777777778
51700031100,Census Tract 311,Newport News City,Virginia,Single Parent Household,0.17101273499090358
51700031200,Census Tract 312,Newport News City,Virginia,Single Parent Household,0.09306930693069307
51700031300,Census Tract 313,Newport News City,Virginia,Single Parent Household,0.13737075332348597
51700031400,Census Tract 314,Newport News City,Virginia,Single Parent Household,0.09071180555555555
51700031500,Census Tract 315,Newport News City,Virginia,Single Parent Household,0.060515502428091145
51700031602,Census Tract 316.02,Newport News City,Virginia,Single Parent Household,0.10044753853804078
51700031603,Census Tract 316.03,Newport News City,Virginia,Single Parent Household,0.11234817813765183
51700031604,Census Tract 316.04,Newport News City,Virginia,Single Parent Household,0.09973045822102426
51700031701,Census Tract 317.01,Newport News City,Virginia,Single Parent Household,0.08558951965065502
51700031702,Census Tract 317.02,Newport News City,Virginia,Single Parent Household,0.07997265892002735
51700031800,Census Tract 318,Newport News City,Virginia,Single Parent Household,0.046610169491525424
51700031901,Census Tract 319.01,Newport News City,Virginia,Single Parent Household,0.028535980148883373
51700031902,Census Tract 319.02,Newport News City,Virginia,Single Parent Household,0.15559071729957805
51700032001,Census Tract 320.01,Newport News City,Virginia,Single Parent Household,0.015957446808510637
51700032002,Census Tract 320.02,Newport News City,Virginia,Single Parent Household,0.0205799812909261
51700032005,Census Tract 320.05,Newport News City,Virginia,Single Parent Household,0.0
51700032006,Census Tract 320.06,Newport News City,Virginia,Single Parent Household,0.19105907397551888
51700032007,Census Tract 320.07,Newport News City,Virginia,Single Parent Household,0.06373626373626373
51700032113,Census Tract 321.13,Newport News City,Virginia,Single Parent Household,0.15458627325208468
51700032114,Census Tract 321.14,Newport News City,Virginia,Single Parent Household,0.0
51700032117,Census Tract 321.17,Newport News City,Virginia,Single Parent Household,0.048409405255878286
51700032123,Census Tract 321.23,Newport News City,Virginia,Single Parent Household,0.1027689030883919
51700032124,Census Tract 321.24,Newport News City,Virginia,Single Parent Household,0.08046683046683047
51700032126,Census Tract 321.26,Newport News City,Virginia,Single Parent Household,0.09079975947083584
51700032128,Census Tract 321.28,Newport News City,Virginia,Single Parent Household,0.07319263583295914
51700032129,Census Tract 321.29,Newport News City,Virginia,Single Parent Household,0.15269620928990923
51700032130,Census Tract 321.30,Newport News City,Virginia,Single Parent Household,0.05270588235294118
51700032131,Census Tract 321.31,Newport News City,Virginia,Single Parent Household,0.1225517627308338
51700032132,Census Tract 321.32,Newport News City,Virginia,Single Parent Household,0.05605275553462082
51700032133,Census Tract 321.33,Newport News City,Virginia,Single Parent Household,0.054276315789473686
51700032134,Census Tract 321.34,Newport News City,Virginia,Single Parent Household,0.15203145478374835
51700032211,Census Tract 322.11,Newport News City,Virginia,Single Parent Household,0.06875
51700032212,Census Tract 322.12,Newport News City,Virginia,Single Parent Household,0.10588235294117647
51700032223,Census Tract 322.23,Newport News City,Virginia,Single Parent Household,0.18929765886287625
51700032225,Census Tract 322.25,Newport News City,Virginia,Single Parent Household,0.20417482061317677
51700032226,Census Tract 322.26,Newport News City,Virginia,Single Parent Household,0.17478318879252835
51700032227,Census Tract 322.27,Newport News City,Virginia,Single Parent Household,0.1492985971943888
51700032228,Census Tract 322.28,Newport News City,Virginia,Single Parent Household,0.08745583038869258
51700032300,Census Tract 323,Newport News City,Virginia,Single Parent Household,0.09831824062095731
51700032400,Census Tract 324,Newport News City,Virginia,Single Parent Household,0.0411639460610362
51710000100,Census Tract 1,Norfolk City,Virginia,Single Parent Household,0.0052863436123348016
51710000201,Census Tract 2.01,Norfolk City,Virginia,Single Parent Household,0.05114029025570145
51710000202,Census Tract 2.02,Norfolk City,Virginia,Single Parent Household,0.068
51710000300,Census Tract 3,Norfolk City,Virginia,Single Parent Household,0.14180749448934607
51710000400,Census Tract 4,Norfolk City,Virginia,Single Parent Household,0.07542983915696062
51710000500,Census Tract 5,Norfolk City,Virginia,Single Parent Household,0.11792774369461487
51710000600,Census Tract 6,Norfolk City,Virginia,Single Parent Household,0.14415954415954416
51710000700,Census Tract 7,Norfolk City,Virginia,Single Parent Household,0.08774978279756733
51710000800,Census Tract 8,Norfolk City,Virginia,Single Parent Household,0.12124352331606218
51710000901,Census Tract 9.01,Norfolk City,Virginia,Single Parent Household,0.10756419153365718
51710000902,Census Tract 9.02,Norfolk City,Virginia,Single Parent Household,0.0656
51710001100,Census Tract 11,Norfolk City,Virginia,Single Parent Household,0.0743006993006993
51710001200,Census Tract 12,Norfolk City,Virginia,Single Parent Household,0.0780993992353905
51710001300,Census Tract 13,Norfolk City,Virginia,Single Parent Household,0.025594149908592323
51710001400,Census Tract 14,Norfolk City,Virginia,Single Parent Household,0.0858085808580858
51710001500,Census Tract 15,Norfolk City,Virginia,Single Parent Household,0.09202453987730061
51710001600,Census Tract 16,Norfolk City,Virginia,Single Parent Household,0.11778563015312132
51710001700,Census Tract 17,Norfolk City,Virginia,Single Parent Household,0.048118985126859144
51710002000,Census Tract 20,Norfolk City,Virginia,Single Parent Household,0.07345575959933222
51710002100,Census Tract 21,Norfolk City,Virginia,Single Parent Household,0.005813953488372093
51710002200,Census Tract 22,Norfolk City,Virginia,Single Parent Household,0.031806615776081425
51710002300,Census Tract 23,Norfolk City,Virginia,Single Parent Household,0.04144527098831031
51710002400,Census Tract 24,Norfolk City,Virginia,Single Parent Household,0.049586776859504134
51710002500,Census Tract 25,Norfolk City,Virginia,Single Parent Household,0.0663265306122449
51710002600,Census Tract 26,Norfolk City,Virginia,Single Parent Household,0.02554399243140965
51710002700,Census Tract 27,Norfolk City,Virginia,Single Parent Household,0.06594488188976377
51710002800,Census Tract 28,Norfolk City,Virginia,Single Parent Household,0.042294603791929994
51710002900,Census Tract 29,Norfolk City,Virginia,Single Parent Household,0.15864406779661017
51710003000,Census Tract 30,Norfolk City,Virginia,Single Parent Household,0.09056603773584905
51710003100,Census Tract 31,Norfolk City,Virginia,Single Parent Household,0.13259195893926431
51710003200,Census Tract 32,Norfolk City,Virginia,Single Parent Household,0.16014558689717925
51710003300,Census Tract 33,Norfolk City,Virginia,Single Parent Household,0.1195097037793667
51710003400,Census Tract 34,Norfolk City,Virginia,Single Parent Household,0.12153846153846154
51710003501,Census Tract 35.01,Norfolk City,Virginia,Single Parent Household,0.30932524639878695
51710003600,Census Tract 36,Norfolk City,Virginia,Single Parent Household,0.025295109612141653
51710003700,Census Tract 37,Norfolk City,Virginia,Single Parent Household,0.0
51710003800,Census Tract 38,Norfolk City,Virginia,Single Parent Household,0.006628003314001657
51710004001,Census Tract 40.01,Norfolk City,Virginia,Single Parent Household,0.0
51710004002,Census Tract 40.02,Norfolk City,Virginia,Single Parent Household,0.0065
51710004100,Census Tract 41,Norfolk City,Virginia,Single Parent Household,0.5620525059665871
51710004200,Census Tract 42,Norfolk City,Virginia,Single Parent Household,0.34860557768924305
51710004300,Census Tract 43,Norfolk City,Virginia,Single Parent Household,0.19427402862985685
51710004400,Census Tract 44,Norfolk City,Virginia,Single Parent Household,0.2615803814713896
51710004500,Census Tract 45,Norfolk City,Virginia,Single Parent Household,0.010494752623688156
51710004600,Census Tract 46,Norfolk City,Virginia,Single Parent Household,0.3881401617250674
51710004700,Census Tract 47,Norfolk City,Virginia,Single Parent Household,0.16101694915254236
51710004800,Census Tract 48,Norfolk City,Virginia,Single Parent Household,0.6119402985074627
51710004900,Census Tract 49,Norfolk City,Virginia,Single Parent Household,0.020021074815595362
51710005000,Census Tract 50,Norfolk City,Virginia,Single Parent Household,0.0975609756097561
51710005100,Census Tract 51,Norfolk City,Virginia,Single Parent Household,0.2537128712871287
51710005500,Census Tract 55,Norfolk City,Virginia,Single Parent Household,0.12284069097888675
51710005601,Census Tract 56.01,Norfolk City,Virginia,Single Parent Household,0.056592765460910154
51710005602,Census Tract 56.02,Norfolk City,Virginia,Single Parent Household,0.07617625093353249
51710005701,Census Tract 57.01,Norfolk City,Virginia,Single Parent Household,0.0
51710005702,Census Tract 57.02,Norfolk City,Virginia,Single Parent Household,0.026484018264840183
51710005800,Census Tract 58,Norfolk City,Virginia,Single Parent Household,0.18365180467091294
51710005901,Census Tract 59.01,Norfolk City,Virginia,Single Parent Household,0.14995224450811842
51710005902,Census Tract 59.02,Norfolk City,Virginia,Single Parent Household,0.18691588785046728
51710005903,Census Tract 59.03,Norfolk City,Virginia,Single Parent Household,0.16971713810316139
51710006000,Census Tract 60,Norfolk City,Virginia,Single Parent Household,0.0772762050497322
51710006100,Census Tract 61,Norfolk City,Virginia,Single Parent Household,0.06465769455822118
51710006200,Census Tract 62,Norfolk City,Virginia,Single Parent Household,0.04531490015360983
51710006400,Census Tract 64,Norfolk City,Virginia,Single Parent Household,0.058919803600654665
51710006501,Census Tract 65.01,Norfolk City,Virginia,Single Parent Household,0.08307926829268293
51710006502,Census Tract 65.02,Norfolk City,Virginia,Single Parent Household,0.1440677966101695
51710006601,Census Tract 66.01,Norfolk City,Virginia,Single Parent Household,0.0
51710006602,Census Tract 66.02,Norfolk City,Virginia,Single Parent Household,0.13829787234042554
51710006603,Census Tract 66.03,Norfolk City,Virginia,Single Parent Household,0.009291521486643438
51710006604,Census Tract 66.04,Norfolk City,Virginia,Single Parent Household,0.07647058823529412
51710006605,Census Tract 66.05,Norfolk City,Virginia,Single Parent Household,0.02899824253075571
51710006606,Census Tract 66.06,Norfolk City,Virginia,Single Parent Household,0.025179856115107913
51710006607,Census Tract 66.07,Norfolk City,Virginia,Single Parent Household,0.045172719220549155
51710006800,Census Tract 68,Norfolk City,Virginia,Single Parent Household,0.10866141732283464
51710006901,Census Tract 69.01,Norfolk City,Virginia,Single Parent Household,0.07846153846153846
51710006902,Census Tract 69.02,Norfolk City,Virginia,Single Parent Household,0.06786427145708583
51710007001,Census Tract 70.01,Norfolk City,Virginia,Single Parent Household,0.2201117318435754
51710007002,Census Tract 70.02,Norfolk City,Virginia,Single Parent Household,0.03505154639175258
51710980100,Census Tract 9801,Norfolk City,Virginia,Single Parent Household,
51710980200,Census Tract 9802,Norfolk City,Virginia,Single Parent Household,
51710980300,Census Tract 9803,Norfolk City,Virginia,Single Parent Household,
51710990000,Census Tract 9900,Norfolk City,Virginia,Single Parent Household,
51730810100,Census Tract 8101,Petersburg City,Virginia,Single Parent Household,0.2759776536312849
51730810300,Census Tract 8103,Petersburg City,Virginia,Single Parent Household,0.024740622505985636
51730810400,Census Tract 8104,Petersburg City,Virginia,Single Parent Household,0.07554417413572344
51730810500,Census Tract 8105,Petersburg City,Virginia,Single Parent Household,0.1087248322147651
51730810600,Census Tract 8106,Petersburg City,Virginia,Single Parent Household,0.14097496706192358
51730810700,Census Tract 8107,Petersburg City,Virginia,Single Parent Household,0.07244785949506037
51730810900,Census Tract 8109,Petersburg City,Virginia,Single Parent Household,0.16864406779661018
51730811000,Census Tract 8110,Petersburg City,Virginia,Single Parent Household,0.11398040961709706
51730811100,Census Tract 8111,Petersburg City,Virginia,Single Parent Household,0.022696929238985315
51730811200,Census Tract 8112,Petersburg City,Virginia,Single Parent Household,0.09503105590062112
51730811300,Census Tract 8113,Petersburg City,Virginia,Single Parent Household,0.057034220532319393
51735340100,Census Tract 3401,Poquoson City,Virginia,Single Parent Household,0.013858497447118891
51735340200,Census Tract 3402,Poquoson City,Virginia,Single Parent Household,0.05955463490419472
51735340300,Census Tract 3403,Poquoson City,Virginia,Single Parent Household,0.028136882129277566
51735990100,Census Tract 9901,Poquoson City,Virginia,Single Parent Household,
51740210200,Census Tract 2102,Portsmouth City,Virginia,Single Parent Household,0.1043956043956044
51740210300,Census Tract 2103,Portsmouth City,Virginia,Single Parent Household,0.12828282828282828
51740210400,Census Tract 2104,Portsmouth City,Virginia,Single Parent Household,0.03467406380027739
51740210500,Census Tract 2105,Portsmouth City,Virginia,Single Parent Household,0.24219910846953938
51740210600,Census Tract 2106,Portsmouth City,Virginia,Single Parent Household,0.053811659192825115
51740210900,Census Tract 2109,Portsmouth City,Virginia,Single Parent Household,0.027921406411582212
51740211100,Census Tract 2111,Portsmouth City,Virginia,Single Parent Household,0.1483790523690773
51740211400,Census Tract 2114,Portsmouth City,Virginia,Single Parent Household,0.1275
51740211500,Census Tract 2115,Portsmouth City,Virginia,Single Parent Household,0.27851458885941643
51740211600,Census Tract 2116,Portsmouth City,Virginia,Single Parent Household,0.07545973367152822
51740211700,Census Tract 2117,Portsmouth City,Virginia,Single Parent Household,0.1261904761904762
51740211800,Census Tract 2118,Portsmouth City,Virginia,Single Parent Household,0.18961937716262975
51740211900,Census Tract 2119,Portsmouth City,Virginia,Single Parent Household,0.14840989399293286
51740212000,Census Tract 2120,Portsmouth City,Virginia,Single Parent Household,0.18892508143322476
51740212100,Census Tract 2121,Portsmouth City,Virginia,Single Parent Household,0.12411347517730496
51740212300,Census Tract 2123,Portsmouth City,Virginia,Single Parent Household,0.03583241455347299
51740212400,Census Tract 2124,Portsmouth City,Virginia,Single Parent Household,0.13248337028824833
51740212500,Census Tract 2125,Portsmouth City,Virginia,Single Parent Household,0.07344632768361582
51740212600,Census Tract 2126,Portsmouth City,Virginia,Single Parent Household,0.14108527131782947
51740212701,Census Tract 2127.01,Portsmouth City,Virginia,Single Parent Household,0.0746031746031746
51740212702,Census Tract 2127.02,Portsmouth City,Virginia,Single Parent Household,0.07884151246983105
51740212801,Census Tract 2128.01,Portsmouth City,Virginia,Single Parent Household,0.12132963988919668
51740212802,Census Tract 2128.02,Portsmouth City,Virginia,Single Parent Household,0.0
51740212900,Census Tract 2129,Portsmouth City,Virginia,Single Parent Household,0.02384227418615314
51740213001,Census Tract 2130.01,Portsmouth City,Virginia,Single Parent Household,0.04575786463298379
51740213002,Census Tract 2130.02,Portsmouth City,Virginia,Single Parent Household,0.07645429362880886
51740213101,Census Tract 2131.01,Portsmouth City,Virginia,Single Parent Household,0.07009095773140717
51740213103,Census Tract 2131.03,Portsmouth City,Virginia,Single Parent Household,0.12165827198760171
51740213104,Census Tract 2131.04,Portsmouth City,Virginia,Single Parent Household,0.06405933917734322
51740213200,Census Tract 2132,Portsmouth City,Virginia,Single Parent Household,0.058
51740980100,Census Tract 9801,Portsmouth City,Virginia,Single Parent Household,
51760010201,Census Tract 102.01,Richmond City,Virginia,Single Parent Household,0.010934393638170975
51760010202,Census Tract 102.02,Richmond City,Virginia,Single Parent Household,0.0
51760010300,Census Tract 103,Richmond City,Virginia,Single Parent Household,0.3560500695410292
51760010401,Census Tract 104.01,Richmond City,Virginia,Single Parent Household,0.03922872340425532
51760010402,Census Tract 104.02,Richmond City,Virginia,Single Parent Household,0.03131672597864769
51760010500,Census Tract 105,Richmond City,Virginia,Single Parent Household,0.06738131699846861
51760010600,Census Tract 106,Richmond City,Virginia,Single Parent Household,0.051627384960718295
51760010700,Census Tract 107,Richmond City,Virginia,Single Parent Household,0.06299212598425197
51760010800,Census Tract 108,Richmond City,Virginia,Single Parent Household,0.09531590413943355
51760010900,Census Tract 109,Richmond City,Virginia,Single Parent Household,0.048305084745762714
51760011000,Census Tract 110,Richmond City,Virginia,Single Parent Household,0.2149080348499516
51760011100,Census Tract 111,Richmond City,Virginia,Single Parent Household,0.0227088402270884
51760020100,Census Tract 201,Richmond City,Virginia,Single Parent Household,0.30526315789473685
51760020200,Census Tract 202,Richmond City,Virginia,Single Parent Household,0.44929681717246484
51760020300,Census Tract 203,Richmond City,Virginia,Single Parent Household,0.03477344573234984
51760020400,Census Tract 204,Richmond City,Virginia,Single Parent Household,0.16656384947563233
51760020501,Census Tract 205.01,Richmond City,Virginia,Single Parent Household,0.004326923076923077
51760020502,Census Tract 205.02,Richmond City,Virginia,Single Parent Household,0.020594965675057208
51760020600,Census Tract 206,Richmond City,Virginia,Single Parent Household,0.017351598173515982
51760020700,Census Tract 207,Richmond City,Virginia,Single Parent Household,0.04533678756476684
51760020800,Census Tract 208,Richmond City,Virginia,Single Parent Household,0.020429009193054137
51760020900,Census Tract 209,Richmond City,Virginia,Single Parent Household,0.08170643528561099
51760021000,Census Tract 210,Richmond City,Virginia,Single Parent Household,0.20059880239520958
51760021100,Census Tract 211,Richmond City,Virginia,Single Parent Household,0.09199522102747909
51760021200,Census Tract 212,Richmond City,Virginia,Single Parent Household,0.03048780487804878
51760030100,Census Tract 301,Richmond City,Virginia,Single Parent Household,0.5027932960893855
51760030200,Census Tract 302,Richmond City,Virginia,Single Parent Household,0.10023677979479084
51760030501,Census Tract 305.01,Richmond City,Virginia,Single Parent Household,0.0
51760030502,Census Tract 305.02,Richmond City,Virginia,Single Parent Household,0.0
51760040201,Census Tract 402.01,Richmond City,Virginia,Single Parent Household,0.0
51760040202,Census Tract 402.02,Richmond City,Virginia,Single Parent Household,0.016778523489932886
51760040300,Census Tract 403,Richmond City,Virginia,Single Parent Household,0.0
51760040400,Census Tract 404,Richmond City,Virginia,Single Parent Household,0.0
51760040500,Census Tract 405,Richmond City,Virginia,Single Parent Household,0.014749262536873156
51760040600,Census Tract 406,Richmond City,Virginia,Single Parent Household,0.0
51760040700,Census Tract 407,Richmond City,Virginia,Single Parent Household,0.033380681818181816
51760040800,Census Tract 408,Richmond City,Virginia,Single Parent Household,0.006657789613848202
51760040900,Census Tract 409,Richmond City,Virginia,Single Parent Household,0.01790073230268511
51760041000,Census Tract 410,Richmond City,Virginia,Single Parent Household,0.0024813895781637717
51760041100,Census Tract 411,Richmond City,Virginia,Single Parent Household,0.018259935553168637
51760041200,Census Tract 412,Richmond City,Virginia,Single Parent Household,0.04201680672268908
51760041300,Census Tract 413,Richmond City,Virginia,Single Parent Household,0.07511380880121396
51760041400,Census Tract 414,Richmond City,Virginia,Single Parent Household,0.051759834368530024
51760041600,Census Tract 416,Richmond City,Virginia,Single Parent Household,0.012195121951219513
51760050100,Census Tract 501,Richmond City,Virginia,Single Parent Household,0.00650887573964497
51760050200,Census Tract 502,Richmond City,Virginia,Single Parent Household,0.004087193460490463
51760050300,Census Tract 503,Richmond City,Virginia,Single Parent Household,0.024096385542168676
51760050400,Census Tract 504,Richmond City,Virginia,Single Parent Household,0.042986425339366516
51760050500,Census Tract 505,Richmond City,Virginia,Single Parent Household,0.08624708624708624
51760050600,Census Tract 506,Richmond City,Virginia,Single Parent Household,0.009876543209876543
51760060200,Census Tract 602,Richmond City,Virginia,Single Parent Household,0.08102345415778252
51760060400,Census Tract 604,Richmond City,Virginia,Single Parent Household,0.08143839238498149
51760060501,Census Tract 605.01,Richmond City,Virginia,Single Parent Household,0.0
51760060502,Census Tract 605.02,Richmond City,Virginia,Single Parent Household,0.0
51760060600,Census Tract 606,Richmond City,Virginia,Single Parent Household,0.015472312703583062
51760060700,Census Tract 607,Richmond City,Virginia,Single Parent Household,0.2709030100334448
51760060800,Census Tract 608,Richmond City,Virginia,Single Parent Household,0.11979166666666667
51760060900,Census Tract 609,Richmond City,Virginia,Single Parent Household,0.055984555984555984
51760061001,Census Tract 610.01,Richmond City,Virginia,Single Parent Household,0.13370473537604458
51760061002,Census Tract 610.02,Richmond City,Virginia,Single Parent Household,0.004125412541254125
51760070100,Census Tract 701,Richmond City,Virginia,Single Parent Household,0.009193776520509194
51760070300,Census Tract 703,Richmond City,Virginia,Single Parent Household,0.07552258934592043
51760070400,Census Tract 704,Richmond City,Virginia,Single Parent Household,0.02610548748002131
51760070601,Census Tract 706.01,Richmond City,Virginia,Single Parent Household,0.20570866141732283
51760070602,Census Tract 706.02,Richmond City,Virginia,Single Parent Household,0.07394766780432309
51760070700,Census Tract 707,Richmond City,Virginia,Single Parent Household,0.13064030941125912
51760070802,Census Tract 708.02,Richmond City,Virginia,Single Parent Household,0.06060606060606061
51760070803,Census Tract 708.03,Richmond City,Virginia,Single Parent Household,0.07339927121290994
51760070804,Census Tract 708.04,Richmond City,Virginia,Single Parent Household,0.013136288998357963
51760070901,Census Tract 709.01,Richmond City,Virginia,Single Parent Household,0.10919220055710306
51760070902,Census Tract 709.02,Richmond City,Virginia,Single Parent Household,0.16753022452504318
51760071002,Census Tract 710.02,Richmond City,Virginia,Single Parent Household,0.04425914047466325
51760071003,Census Tract 710.03,Richmond City,Virginia,Single Parent Household,0.1724381625441696
51760071004,Census Tract 710.04,Richmond City,Virginia,Single Parent Household,0.25405405405405407
51760071100,Census Tract 711,Richmond City,Virginia,Single Parent Household,0.03598881900768693
51800065100,Census Tract 651,Suffolk City,Virginia,Single Parent Household,0.20702179176755447
51800065200,Census Tract 652,Suffolk City,Virginia,Single Parent Household,0.07532751091703056
51800065301,Census Tract 653.01,Suffolk City,Virginia,Single Parent Household,0.052941176470588235
51800065302,Census Tract 653.02,Suffolk City,Virginia,Single Parent Household,0.11744386873920552
51800065401,Census Tract 654.01,Suffolk City,Virginia,Single Parent Household,0.08932461873638345
51800065402,Census Tract 654.02,Suffolk City,Virginia,Single Parent Household,0.2848101265822785
51800065500,Census Tract 655,Suffolk City,Virginia,Single Parent Household,0.14781834372217276
51800075103,Census Tract 751.03,Suffolk City,Virginia,Single Parent Household,0.20141065830721003
51800075104,Census Tract 751.04,Suffolk City,Virginia,Single Parent Household,0.03235294117647059
51800075105,Census Tract 751.05,Suffolk City,Virginia,Single Parent Household,0.0
51800075106,Census Tract 751.06,Suffolk City,Virginia,Single Parent Household,0.020043336944745395
51800075202,Census Tract 752.02,Suffolk City,Virginia,Single Parent Household,0.18063314711359404
51800075203,Census Tract 752.03,Suffolk City,Virginia,Single Parent Household,0.01964769647696477
51800075205,Census Tract 752.05,Suffolk City,Virginia,Single Parent Household,0.0867665418227216
51800075206,Census Tract 752.06,Suffolk City,Virginia,Single Parent Household,0.020948180815876516
51800075207,Census Tract 752.07,Suffolk City,Virginia,Single Parent Household,0.018315018315018316
51800075208,Census Tract 752.08,Suffolk City,Virginia,Single Parent Household,0.05910390848427073
51800075301,Census Tract 753.01,Suffolk City,Virginia,Single Parent Household,0.005841121495327103
51800075302,Census Tract 753.02,Suffolk City,Virginia,Single Parent Household,0.011494252873563218
51800075401,Census Tract 754.01,Suffolk City,Virginia,Single Parent Household,0.06131549609810479
