FIPS,Tract,County,State,measure,value
51800075203,Census Tract 752.03,Suffolk City,Virginia,Economic Segregation,0.22357723577235772
51800075205,Census Tract 752.05,Suffolk City,Virginia,Economic Segregation,-0.09550561797752809
51800075206,Census Tract 752.06,Suffolk City,Virginia,Economic Segregation,0.269018743109151
51800075207,Census Tract 752.07,Suffolk City,Virginia,Economic Segregation,0.23626373626373626
51800075208,Census Tract 752.08,Suffolk City,Virginia,Economic Segregation,0.25071496663489035
51800075301,Census Tract 753.01,Suffolk City,Virginia,Economic Segregation,0.39369158878504673
51800075302,Census Tract 753.02,Suffolk City,Virginia,Economic Segregation,0.04179728317659352
51800075401,Census Tract 754.01,Suffolk City,Virginia,Economic Segregation,0.1326644370122631
51800075402,Census Tract 754.02,Suffolk City,Virginia,Economic Segregation,0.04973973395026027
51800075404,Census Tract 754.04,Suffolk City,Virginia,Economic Segregation,0.25316455696202533
51800075405,Census Tract 754.05,Suffolk City,Virginia,Economic Segregation,-0.0011376564277588168
51800075406,Census Tract 754.06,Suffolk City,Virginia,Economic Segregation,-0.0007836990595611285
51800075407,Census Tract 754.07,Suffolk City,Virginia,Economic Segregation,0.16363636363636364
51800075502,Census Tract 755.02,Suffolk City,Virginia,Economic Segregation,0.1824370319945541
51800075503,Census Tract 755.03,Suffolk City,Virginia,Economic Segregation,0.03796203796203796
51800075504,Census Tract 755.04,Suffolk City,Virginia,Economic Segregation,-0.3522222222222222
51800075601,Census Tract 756.01,Suffolk City,Virginia,Economic Segregation,-0.30293159609120524
51800075602,Census Tract 756.02,Suffolk City,Virginia,Economic Segregation,0.214
51800075701,Census Tract 757.01,Suffolk City,Virginia,Economic Segregation,-0.20601336302895323
51800075702,Census Tract 757.02,Suffolk City,Virginia,Economic Segregation,0.018744906275468622
51800075703,Census Tract 757.03,Suffolk City,Virginia,Economic Segregation,-0.14084507042253522
51800075801,Census Tract 758.01,Suffolk City,Virginia,Economic Segregation,-0.06266318537859007
51800075802,Census Tract 758.02,Suffolk City,Virginia,Economic Segregation,-0.16444444444444445
51800075803,Census Tract 758.03,Suffolk City,Virginia,Economic Segregation,-0.08787346221441125
51810040000,Census Tract 400,Virginia Beach City,Virginia,Economic Segregation,-0.0851063829787234
51810040200,Census Tract 402,Virginia Beach City,Virginia,Economic Segregation,-0.2995391705069124
51810040403,Census Tract 404.03,Virginia Beach City,Virginia,Economic Segregation,-0.07276861853325753
51810040404,Census Tract 404.04,Virginia Beach City,Virginia,Economic Segregation,0.1801679761582227
51810040405,Census Tract 404.05,Virginia Beach City,Virginia,Economic Segregation,-0.45434298440979953
51810040406,Census Tract 404.06,Virginia Beach City,Virginia,Economic Segregation,-0.16166960611405057
51810040600,Census Tract 406,Virginia Beach City,Virginia,Economic Segregation,-0.2376203576341128
51810040801,Census Tract 408.01,Virginia Beach City,Virginia,Economic Segregation,-0.20640104506858262
51810040802,Census Tract 408.02,Virginia Beach City,Virginia,Economic Segregation,0.004149377593360996
51810041002,Census Tract 410.02,Virginia Beach City,Virginia,Economic Segregation,-0.11404435058078141
51810041003,Census Tract 410.03,Virginia Beach City,Virginia,Economic Segregation,-0.007022471910112359
51810041004,Census Tract 410.04,Virginia Beach City,Virginia,Economic Segregation,-0.16311080523055746
51810041200,Census Tract 412,Virginia Beach City,Virginia,Economic Segregation,0.02763104429093864
51810041400,Census Tract 414,Virginia Beach City,Virginia,Economic Segregation,0.4253177966101695
51810041600,Census Tract 416,Virginia Beach City,Virginia,Economic Segregation,0.15726109857035364
51810041801,Census Tract 418.01,Virginia Beach City,Virginia,Economic Segregation,-0.13898756660746003
51810041803,Census Tract 418.03,Virginia Beach City,Virginia,Economic Segregation,0.2789644012944984
51810041804,Census Tract 418.04,Virginia Beach City,Virginia,Economic Segregation,0.17560617193240263
51810042000,Census Tract 420,Virginia Beach City,Virginia,Economic Segregation,0.5235042735042735
51810042201,Census Tract 422.01,Virginia Beach City,Virginia,Economic Segregation,0.24826522744795682
51810042202,Census Tract 422.02,Virginia Beach City,Virginia,Economic Segregation,0.2535211267605634
51810042400,Census Tract 424,Virginia Beach City,Virginia,Economic Segregation,0.029028436018957347
51810042600,Census Tract 426,Virginia Beach City,Virginia,Economic Segregation,-0.04697380307136405
51810042801,Census Tract 428.01,Virginia Beach City,Virginia,Economic Segregation,-0.1473626971179989
51810042802,Census Tract 428.02,Virginia Beach City,Virginia,Economic Segregation,-0.06647398843930635
51810043002,Census Tract 430.02,Virginia Beach City,Virginia,Economic Segregation,0.4510218463706836
51810043004,Census Tract 430.04,Virginia Beach City,Virginia,Economic Segregation,0.1921212121212121
51810043005,Census Tract 430.05,Virginia Beach City,Virginia,Economic Segregation,0.18149717514124294
51810043006,Census Tract 430.06,Virginia Beach City,Virginia,Economic Segregation,0.1602136181575434
51810043200,Census Tract 432,Virginia Beach City,Virginia,Economic Segregation,-0.0989010989010989
51810043400,Census Tract 434,Virginia Beach City,Virginia,Economic Segregation,0.37270341207349084
51810043600,Census Tract 436,Virginia Beach City,Virginia,Economic Segregation,0.5278080697928026
51810043800,Census Tract 438,Virginia Beach City,Virginia,Economic Segregation,0.3071104387291982
51810044004,Census Tract 440.04,Virginia Beach City,Virginia,Economic Segregation,-0.16293436293436295
51810044005,Census Tract 440.05,Virginia Beach City,Virginia,Economic Segregation,-0.2005856515373353
51810044006,Census Tract 440.06,Virginia Beach City,Virginia,Economic Segregation,-0.10740493662441628
51810044007,Census Tract 440.07,Virginia Beach City,Virginia,Economic Segregation,0.14804469273743018
51810044008,Census Tract 440.08,Virginia Beach City,Virginia,Economic Segregation,0.3990086741016109
51810044201,Census Tract 442.01,Virginia Beach City,Virginia,Economic Segregation,0.12903225806451613
51810044202,Census Tract 442.02,Virginia Beach City,Virginia,Economic Segregation,-0.15541690300623937
51810044401,Census Tract 444.01,Virginia Beach City,Virginia,Economic Segregation,0.22991071428571427
51810044402,Census Tract 444.02,Virginia Beach City,Virginia,Economic Segregation,0.1947285601888277
51810044600,Census Tract 446,Virginia Beach City,Virginia,Economic Segregation,0.3531236154186974
51810044805,Census Tract 448.05,Virginia Beach City,Virginia,Economic Segregation,-0.03234802007808143
51810044806,Census Tract 448.06,Virginia Beach City,Virginia,Economic Segregation,-0.24184988627748294
51810044807,Census Tract 448.07,Virginia Beach City,Virginia,Economic Segregation,-0.09519650655021834
51810044808,Census Tract 448.08,Virginia Beach City,Virginia,Economic Segregation,-0.1399812734082397
51810045000,Census Tract 450,Virginia Beach City,Virginia,Economic Segregation,0.16129032258064516
51810045200,Census Tract 452,Virginia Beach City,Virginia,Economic Segregation,-0.11190476190476191
51810045405,Census Tract 454.05,Virginia Beach City,Virginia,Economic Segregation,-0.12250404749055585
51810045407,Census Tract 454.07,Virginia Beach City,Virginia,Economic Segregation,-0.04442825928623452
51810045408,Census Tract 454.08,Virginia Beach City,Virginia,Economic Segregation,-0.006732495511669659
51810045412,Census Tract 454.12,Virginia Beach City,Virginia,Economic Segregation,0.38095238095238093
51810045414,Census Tract 454.14,Virginia Beach City,Virginia,Economic Segregation,0.01095759885659838
51810045415,Census Tract 454.15,Virginia Beach City,Virginia,Economic Segregation,-0.07167235494880546
51810045420,Census Tract 454.20,Virginia Beach City,Virginia,Economic Segregation,0.20879652005799904
51810045421,Census Tract 454.21,Virginia Beach City,Virginia,Economic Segregation,0.29982668977469673
51810045422,Census Tract 454.22,Virginia Beach City,Virginia,Economic Segregation,0.18618821936357483
51810045424,Census Tract 454.24,Virginia Beach City,Virginia,Economic Segregation,0.2875189489641233
51810045425,Census Tract 454.25,Virginia Beach City,Virginia,Economic Segregation,0.13940520446096655
51810045426,Census Tract 454.26,Virginia Beach City,Virginia,Economic Segregation,0.22249488752556237
51810045427,Census Tract 454.27,Virginia Beach City,Virginia,Economic Segregation,0.06348448687350836
51810045428,Census Tract 454.28,Virginia Beach City,Virginia,Economic Segregation,0.05150214592274678
51810045429,Census Tract 454.29,Virginia Beach City,Virginia,Economic Segregation,0.1850709438618137
51810045430,Census Tract 454.30,Virginia Beach City,Virginia,Economic Segregation,-0.1252236135957066
51810045431,Census Tract 454.31,Virginia Beach City,Virginia,Economic Segregation,0.13583441138421734
51810045432,Census Tract 454.32,Virginia Beach City,Virginia,Economic Segregation,0.21082441787287604
51810045433,Census Tract 454.33,Virginia Beach City,Virginia,Economic Segregation,0.3187984496124031
51810045434,Census Tract 454.34,Virginia Beach City,Virginia,Economic Segregation,0.2019277108433735
51810045601,Census Tract 456.01,Virginia Beach City,Virginia,Economic Segregation,0.18392857142857144
51810045603,Census Tract 456.03,Virginia Beach City,Virginia,Economic Segregation,-0.07394957983193277
51810045605,Census Tract 456.05,Virginia Beach City,Virginia,Economic Segregation,-0.21446179129005752
51810045606,Census Tract 456.06,Virginia Beach City,Virginia,Economic Segregation,-0.12874442319949012
51810045801,Census Tract 458.01,Virginia Beach City,Virginia,Economic Segregation,-0.1154068090017311
51810045803,Census Tract 458.03,Virginia Beach City,Virginia,Economic Segregation,-0.015513897866839044
51810045805,Census Tract 458.05,Virginia Beach City,Virginia,Economic Segregation,0.07256235827664399
51810045806,Census Tract 458.06,Virginia Beach City,Virginia,Economic Segregation,-0.006130790190735695
51810045807,Census Tract 458.07,Virginia Beach City,Virginia,Economic Segregation,0.07012987012987013
51810045808,Census Tract 458.08,Virginia Beach City,Virginia,Economic Segregation,-0.09357142857142857
51810045809,Census Tract 458.09,Virginia Beach City,Virginia,Economic Segregation,-0.09427880741337631
51810045810,Census Tract 458.10,Virginia Beach City,Virginia,Economic Segregation,-0.43387470997679817
51810046002,Census Tract 460.02,Virginia Beach City,Virginia,Economic Segregation,0.14653937947494033
51810046006,Census Tract 460.06,Virginia Beach City,Virginia,Economic Segregation,0.18671586715867158
51810046009,Census Tract 460.09,Virginia Beach City,Virginia,Economic Segregation,0.03866602223296278
51810046010,Census Tract 460.10,Virginia Beach City,Virginia,Economic Segregation,-0.03257328990228013
51810046011,Census Tract 460.11,Virginia Beach City,Virginia,Economic Segregation,-0.0381791483113069
51810046013,Census Tract 460.13,Virginia Beach City,Virginia,Economic Segregation,-0.1863849765258216
51810046014,Census Tract 460.14,Virginia Beach City,Virginia,Economic Segregation,0.17641464574417498
51810046015,Census Tract 460.15,Virginia Beach City,Virginia,Economic Segregation,0.15423572744014732
51810046016,Census Tract 460.16,Virginia Beach City,Virginia,Economic Segregation,0.49959250203748984
51810046017,Census Tract 460.17,Virginia Beach City,Virginia,Economic Segregation,0.023538344722854973
51810046018,Census Tract 460.18,Virginia Beach City,Virginia,Economic Segregation,-0.00611353711790393
51810046019,Census Tract 460.19,Virginia Beach City,Virginia,Economic Segregation,-0.17355889724310777
51810046020,Census Tract 460.20,Virginia Beach City,Virginia,Economic Segregation,-0.010597302504816955
51810046204,Census Tract 462.04,Virginia Beach City,Virginia,Economic Segregation,0.025050100200400802
51810046206,Census Tract 462.06,Virginia Beach City,Virginia,Economic Segregation,0.09568382735309412
51810046207,Census Tract 462.07,Virginia Beach City,Virginia,Economic Segregation,0.01648572577402493
51810046211,Census Tract 462.11,Virginia Beach City,Virginia,Economic Segregation,0.1234991423670669
51810046212,Census Tract 462.12,Virginia Beach City,Virginia,Economic Segregation,0.10533910533910534
51810046213,Census Tract 462.13,Virginia Beach City,Virginia,Economic Segregation,-0.06671808715773235
51810046214,Census Tract 462.14,Virginia Beach City,Virginia,Economic Segregation,0.1372328458942632
51810046216,Census Tract 462.16,Virginia Beach City,Virginia,Economic Segregation,0.2326633165829146
51810046217,Census Tract 462.17,Virginia Beach City,Virginia,Economic Segregation,0.17124735729386892
51810046219,Census Tract 462.19,Virginia Beach City,Virginia,Economic Segregation,0.056064690026954175
51810046220,Census Tract 462.20,Virginia Beach City,Virginia,Economic Segregation,-0.09154639175257732
51810046221,Census Tract 462.21,Virginia Beach City,Virginia,Economic Segregation,-0.10629067245119306
51810046222,Census Tract 462.22,Virginia Beach City,Virginia,Economic Segregation,0.14725643896976484
51810046223,Census Tract 462.23,Virginia Beach City,Virginia,Economic Segregation,0.10953729933899906
51810046224,Census Tract 462.24,Virginia Beach City,Virginia,Economic Segregation,0.17152858809801633
51810046225,Census Tract 462.25,Virginia Beach City,Virginia,Economic Segregation,0.14315679077084426
51810046400,Census Tract 464,Virginia Beach City,Virginia,Economic Segregation,0.06985105290190036
51810990100,Census Tract 9901,Virginia Beach City,Virginia,Economic Segregation,
51830370100,Census Tract 3701,Williamsburg City,Virginia,Economic Segregation,0.004819277108433735
51830370200,Census Tract 3702,Williamsburg City,Virginia,Economic Segregation,-0.10638297872340426
51830370300,Census Tract 3703,Williamsburg City,Virginia,Economic Segregation,-0.062108262108262105
51001090101,Census Tract 901.01,Accomack County,Virginia,Racial Economic Segregation,0.14839319470699433
51001090102,Census Tract 901.02,Accomack County,Virginia,Racial Economic Segregation,0.09079903147699758
51001090201,Census Tract 902.01,Accomack County,Virginia,Racial Economic Segregation,0.01729818780889621
51001090202,Census Tract 902.02,Accomack County,Virginia,Racial Economic Segregation,-0.07131410256410256
51001090300,Census Tract 903,Accomack County,Virginia,Racial Economic Segregation,0.05957943925233645
51001090401,Census Tract 904.01,Accomack County,Virginia,Racial Economic Segregation,-0.07851596203623813
51001090402,Census Tract 904.02,Accomack County,Virginia,Racial Economic Segregation,-0.10040160642570281
51001090500,Census Tract 905,Accomack County,Virginia,Racial Economic Segregation,-0.051535087719298246
51001090600,Census Tract 906,Accomack County,Virginia,Racial Economic Segregation,0.03133025166923472
51001090700,Census Tract 907,Accomack County,Virginia,Racial Economic Segregation,-0.049010791366906475
51001090800,Census Tract 908,Accomack County,Virginia,Racial Economic Segregation,-0.20672268907563024
51001980100,Census Tract 9801,Accomack County,Virginia,Racial Economic Segregation,0.0
51001980200,Census Tract 9802,Accomack County,Virginia,Racial Economic Segregation,
51001990100,Census Tract 9901,Accomack County,Virginia,Racial Economic Segregation,
51001990200,Census Tract 9902,Accomack County,Virginia,Racial Economic Segregation,
51007930101,Census Tract 9301.01,Amelia County,Virginia,Racial Economic Segregation,0.008648648648648649
51007930102,Census Tract 9301.02,Amelia County,Virginia,Racial Economic Segregation,0.05519287833827893
51007930200,Census Tract 9302,Amelia County,Virginia,Racial Economic Segregation,0.024806201550387597
51011040101,Census Tract 401.01,Appomattox County,Virginia,Racial Economic Segregation,0.10228108903605593
51011040102,Census Tract 401.02,Appomattox County,Virginia,Racial Economic Segregation,-0.059817030260380016
51011040200,Census Tract 402,Appomattox County,Virginia,Racial Economic Segregation,0.03727369542066028
51011040300,Census Tract 403,Appomattox County,Virginia,Racial Economic Segregation,-0.028122956180510136
51025930100,Census Tract 9301,Brunswick County,Virginia,Racial Economic Segregation,-0.13817330210772832
51025930201,Census Tract 9302.01,Brunswick County,Virginia,Racial Economic Segregation,-0.16194331983805668
51025930202,Census Tract 9302.02,Brunswick County,Virginia,Racial Economic Segregation,
51025930203,Census Tract 9302.03,Brunswick County,Virginia,Racial Economic Segregation,-0.37024608501118567
51025930301,Census Tract 9303.01,Brunswick County,Virginia,Racial Economic Segregation,0.006858710562414266
51025930302,Census Tract 9303.02,Brunswick County,Virginia,Racial Economic Segregation,0.11127379209370425
51029930101,Census Tract 9301.01,Buckingham County,Virginia,Racial Economic Segregation,-0.11801242236024845
51029930102,Census Tract 9301.02,Buckingham County,Virginia,Racial Economic Segregation,-0.18904593639575973
51029930201,Census Tract 9302.01,Buckingham County,Virginia,Racial Economic Segregation,-0.12189781021897811
51029930202,Census Tract 9302.02,Buckingham County,Virginia,Racial Economic Segregation,0.01410039481105471
51031020101,Census Tract 201.01,Campbell County,Virginia,Racial Economic Segregation,0.02490566037735849
51031020102,Census Tract 201.02,Campbell County,Virginia,Racial Economic Segregation,0.0623875224955009
51031020200,Census Tract 202,Campbell County,Virginia,Racial Economic Segregation,0.01694915254237288
51031020300,Census Tract 203,Campbell County,Virginia,Racial Economic Segregation,0.048879837067209775
51031020401,Census Tract 204.01,Campbell County,Virginia,Racial Economic Segregation,0.09123343527013252
51031020402,Census Tract 204.02,Campbell County,Virginia,Racial Economic Segregation,0.06548431105047749
51031020403,Census Tract 204.03,Campbell County,Virginia,Racial Economic Segregation,0.11898148148148148
51031020500,Census Tract 205,Campbell County,Virginia,Racial Economic Segregation,0.07177197802197802
51031020600,Census Tract 206,Campbell County,Virginia,Racial Economic Segregation,0.01257445400397088
51031020700,Census Tract 207,Campbell County,Virginia,Racial Economic Segregation,-0.13004484304932734
51031020800,Census Tract 208,Campbell County,Virginia,Racial Economic Segregation,-0.13014273719563393
51031020900,Census Tract 209,Campbell County,Virginia,Racial Economic Segregation,-0.025134649910233394
51033030100,Census Tract 301,Caroline County,Virginia,Racial Economic Segregation,0.08499095840867993
51033030201,Census Tract 302.01,Caroline County,Virginia,Racial Economic Segregation,0.0008726003490401396
51033030202,Census Tract 302.02,Caroline County,Virginia,Racial Economic Segregation,0.03038674033149171
51033030300,Census Tract 303,Caroline County,Virginia,Racial Economic Segregation,0.02033132530120482
51033030400,Census Tract 304,Caroline County,Virginia,Racial Economic Segregation,0.10857142857142857
51033030501,Census Tract 305.01,Caroline County,Virginia,Racial Economic Segregation,0.09441805225653206
51033030502,Census Tract 305.02,Caroline County,Virginia,Racial Economic Segregation,0.13220338983050847
51033030503,Census Tract 305.03,Caroline County,Virginia,Racial Economic Segregation,-0.02303030303030303
51033030600,Census Tract 306,Caroline County,Virginia,Racial Economic Segregation,0.024054982817869417
51036600100,Census Tract 6001,Charles City County,Virginia,Racial Economic Segregation,-0.08085106382978724
51036600200,Census Tract 6002,Charles City County,Virginia,Racial Economic Segregation,-0.09959349593495935
51036600300,Census Tract 6003,Charles City County,Virginia,Racial Economic Segregation,-0.15265200517464425
51037930101,Census Tract 9301.01,Charlotte County,Virginia,Racial Economic Segregation,-0.1460775473399459
51037930102,Census Tract 9301.02,Charlotte County,Virginia,Racial Economic Segregation,-0.025911708253358926
51037930200,Census Tract 9302,Charlotte County,Virginia,Racial Economic Segregation,-0.12158341187558906
51037930300,Census Tract 9303,Charlotte County,Virginia,Racial Economic Segregation,-0.01291248206599713
51041100106,Census Tract 1001.06,Chesterfield County,Virginia,Racial Economic Segregation,0.3493635077793494
51041100107,Census Tract 1001.07,Chesterfield County,Virginia,Racial Economic Segregation,-0.15553435114503816
51041100206,Census Tract 1002.06,Chesterfield County,Virginia,Racial Economic Segregation,0.04925690021231423
51041100208,Census Tract 1002.08,Chesterfield County,Virginia,Racial Economic Segregation,0.1769825918762089
51041100209,Census Tract 1002.09,Chesterfield County,Virginia,Racial Economic Segregation,0.0858433734939759
51041100210,Census Tract 1002.10,Chesterfield County,Virginia,Racial Economic Segregation,-0.09645909645909646
51041100211,Census Tract 1002.11,Chesterfield County,Virginia,Racial Economic Segregation,-0.16784112748238308
51041100212,Census Tract 1002.12,Chesterfield County,Virginia,Racial Economic Segregation,-0.236254763200871
51041100300,Census Tract 1003,Chesterfield County,Virginia,Racial Economic Segregation,-0.08687943262411348
51041100403,Census Tract 1004.03,Chesterfield County,Virginia,Racial Economic Segregation,0.08741923223109084
51041100404,Census Tract 1004.04,Chesterfield County,Virginia,Racial Economic Segregation,-0.083986562150056
51041100405,Census Tract 1004.05,Chesterfield County,Virginia,Racial Economic Segregation,-0.0903387703889586
51041100406,Census Tract 1004.06,Chesterfield County,Virginia,Racial Economic Segregation,-0.2644628099173554
51041100407,Census Tract 1004.07,Chesterfield County,Virginia,Racial Economic Segregation,0.04356992269852424
51041100409,Census Tract 1004.09,Chesterfield County,Virginia,Racial Economic Segregation,0.1430689399555226
51041100410,Census Tract 1004.10,Chesterfield County,Virginia,Racial Economic Segregation,-0.13193812556869883
51041100505,Census Tract 1005.05,Chesterfield County,Virginia,Racial Economic Segregation,0.05014464802314368
51041100506,Census Tract 1005.06,Chesterfield County,Virginia,Racial Economic Segregation,-0.005941499085923218
51041100507,Census Tract 1005.07,Chesterfield County,Virginia,Racial Economic Segregation,0.09532710280373832
51041100508,Census Tract 1005.08,Chesterfield County,Virginia,Racial Economic Segregation,0.0824534942182001
51041100509,Census Tract 1005.09,Chesterfield County,Virginia,Racial Economic Segregation,0.10686359687228497
51041100510,Census Tract 1005.10,Chesterfield County,Virginia,Racial Economic Segregation,0.10351437699680512
51041100600,Census Tract 1006,Chesterfield County,Virginia,Racial Economic Segregation,-0.20733652312599682
51041100701,Census Tract 1007.01,Chesterfield County,Virginia,Racial Economic Segregation,-0.03760071620411817
51041100702,Census Tract 1007.02,Chesterfield County,Virginia,Racial Economic Segregation,-0.08740359897172237
51041100704,Census Tract 1007.04,Chesterfield County,Virginia,Racial Economic Segregation,0.13661504424778761
51041100705,Census Tract 1007.05,Chesterfield County,Virginia,Racial Economic Segregation,0.14054600606673406
51041100804,Census Tract 1008.04,Chesterfield County,Virginia,Racial Economic Segregation,0.0011318619128466328
51041100805,Census Tract 1008.05,Chesterfield County,Virginia,Racial Economic Segregation,-0.02866779089376054
51041100806,Census Tract 1008.06,Chesterfield County,Virginia,Racial Economic Segregation,-0.1323283082077052
51041100807,Census Tract 1008.07,Chesterfield County,Virginia,Racial Economic Segregation,0.013054830287206266
51041100812,Census Tract 1008.12,Chesterfield County,Virginia,Racial Economic Segregation,0.14918970448045757
51041100814,Census Tract 1008.14,Chesterfield County,Virginia,Racial Economic Segregation,0.017804154302670624
51041100815,Census Tract 1008.15,Chesterfield County,Virginia,Racial Economic Segregation,0.0871559633027523
51041100816,Census Tract 1008.16,Chesterfield County,Virginia,Racial Economic Segregation,0.09101868595539482
51041100817,Census Tract 1008.17,Chesterfield County,Virginia,Racial Economic Segregation,-0.0034542314335060447
51041100818,Census Tract 1008.18,Chesterfield County,Virginia,Racial Economic Segregation,0.023241590214067277
51041100819,Census Tract 1008.19,Chesterfield County,Virginia,Racial Economic Segregation,-0.10643889618922471
51041100820,Census Tract 1008.20,Chesterfield County,Virginia,Racial Economic Segregation,-0.061224489795918366
51041100821,Census Tract 1008.21,Chesterfield County,Virginia,Racial Economic Segregation,0.2025028441410694
51041100822,Census Tract 1008.22,Chesterfield County,Virginia,Racial Economic Segregation,0.20799640610961365
51041100823,Census Tract 1008.23,Chesterfield County,Virginia,Racial Economic Segregation,0.14473144731447316
51041100902,Census Tract 1009.02,Chesterfield County,Virginia,Racial Economic Segregation,0.23293963254593175
51041100907,Census Tract 1009.07,Chesterfield County,Virginia,Racial Economic Segregation,0.07977207977207977
51041100910,Census Tract 1009.10,Chesterfield County,Virginia,Racial Economic Segregation,0.042
51041100912,Census Tract 1009.12,Chesterfield County,Virginia,Racial Economic Segregation,0.2580375782881002
51041100915,Census Tract 1009.15,Chesterfield County,Virginia,Racial Economic Segregation,0.05215419501133787
51041100919,Census Tract 1009.19,Chesterfield County,Virginia,Racial Economic Segregation,0.011646586345381526
51041100920,Census Tract 1009.20,Chesterfield County,Virginia,Racial Economic Segregation,0.03841229193341869
51041100921,Census Tract 1009.21,Chesterfield County,Virginia,Racial Economic Segregation,0.08648648648648649
51041100922,Census Tract 1009.22,Chesterfield County,Virginia,Racial Economic Segregation,0.004777830864787387
51041100923,Census Tract 1009.23,Chesterfield County,Virginia,Racial Economic Segregation,-0.03310696095076401
51041100924,Census Tract 1009.24,Chesterfield County,Virginia,Racial Economic Segregation,0.4153452685421995
51041100926,Census Tract 1009.26,Chesterfield County,Virginia,Racial Economic Segregation,0.5792099792099792
51041100928,Census Tract 1009.28,Chesterfield County,Virginia,Racial Economic Segregation,0.135936582501468
51041100929,Census Tract 1009.29,Chesterfield County,Virginia,Racial Economic Segregation,0.2125734961555857
51041100930,Census Tract 1009.30,Chesterfield County,Virginia,Racial Economic Segregation,0.3236514522821577
51041100931,Census Tract 1009.31,Chesterfield County,Virginia,Racial Economic Segregation,0.24302973977695166
51041100932,Census Tract 1009.32,Chesterfield County,Virginia,Racial Economic Segregation,0.3196384552177486
51041100933,Census Tract 1009.33,Chesterfield County,Virginia,Racial Economic Segregation,-0.03374777975133215
51041100934,Census Tract 1009.34,Chesterfield County,Virginia,Racial Economic Segregation,0.038320423970648186
51041100935,Census Tract 1009.35,Chesterfield County,Virginia,Racial Economic Segregation,0.5649218218898708
51041100936,Census Tract 1009.36,Chesterfield County,Virginia,Racial Economic Segregation,0.46824842986741105
51041100937,Census Tract 1009.37,Chesterfield County,Virginia,Racial Economic Segregation,0.20080784766301213
51041100938,Census Tract 1009.38,Chesterfield County,Virginia,Racial Economic Segregation,0.4692901802133137
51041101003,Census Tract 1010.03,Chesterfield County,Virginia,Racial Economic Segregation,0.40489279824079166
51041101004,Census Tract 1010.04,Chesterfield County,Virginia,Racial Economic Segregation,0.22373081463990555
51041101007,Census Tract 1010.07,Chesterfield County,Virginia,Racial Economic Segregation,0.3106122448979592
51041101008,Census Tract 1010.08,Chesterfield County,Virginia,Racial Economic Segregation,0.37574768896139205
51041101009,Census Tract 1010.09,Chesterfield County,Virginia,Racial Economic Segregation,0.2688496337785437
51041101011,Census Tract 1010.11,Chesterfield County,Virginia,Racial Economic Segregation,0.20591133004926107
51041101012,Census Tract 1010.12,Chesterfield County,Virginia,Racial Economic Segregation,0.09648711943793911
51041101013,Census Tract 1010.13,Chesterfield County,Virginia,Racial Economic Segregation,0.23487261146496816
51041101014,Census Tract 1010.14,Chesterfield County,Virginia,Racial Economic Segregation,0.21748400852878466
51041101015,Census Tract 1010.15,Chesterfield County,Virginia,Racial Economic Segregation,0.2214562688496338
51049930101,Census Tract 9301.01,Cumberland County,Virginia,Racial Economic Segregation,-0.011093502377179081
51049930102,Census Tract 9301.02,Cumberland County,Virginia,Racial Economic Segregation,0.11209964412811388
51049930200,Census Tract 9302,Cumberland County,Virginia,Racial Economic Segregation,0.003740648379052369
51053840101,Census Tract 8401.01,Dinwiddie County,Virginia,Racial Economic Segregation,0.001145475372279496
51053840102,Census Tract 8401.02,Dinwiddie County,Virginia,Racial Economic Segregation,-0.09060681629260182
51053840200,Census Tract 8402,Dinwiddie County,Virginia,Racial Economic Segregation,0.11692650334075724
51053840300,Census Tract 8403,Dinwiddie County,Virginia,Racial Economic Segregation,-0.022579244463742945
51053840400,Census Tract 8404,Dinwiddie County,Virginia,Racial Economic Segregation,-0.0049261083743842365
51053840500,Census Tract 8405,Dinwiddie County,Virginia,Racial Economic Segregation,0.0035285815102328866
51053840601,Census Tract 8406.01,Dinwiddie County,Virginia,Racial Economic Segregation,0.17259905977165882
51053840602,Census Tract 8406.02,Dinwiddie County,Virginia,Racial Economic Segregation,-0.024390243902439025
51053980100,Census Tract 9801,Dinwiddie County,Virginia,Racial Economic Segregation,
51057950600,Census Tract 9506,Essex County,Virginia,Racial Economic Segregation,-0.14949928469241774
51057950700,Census Tract 9507,Essex County,Virginia,Racial Economic Segregation,-0.1054590570719603
51057950800,Census Tract 9508,Essex County,Virginia,Racial Economic Segregation,-0.005430566330488751
51073100101,Census Tract 1001.01,Gloucester County,Virginia,Racial Economic Segregation,0.13643659711075443
51073100102,Census Tract 1001.02,Gloucester County,Virginia,Racial Economic Segregation,0.07764156450671336
51073100201,Census Tract 1002.01,Gloucester County,Virginia,Racial Economic Segregation,0.16766766766766766
51073100202,Census Tract 1002.02,Gloucester County,Virginia,Racial Economic Segregation,0.15428571428571428
51073100203,Census Tract 1002.03,Gloucester County,Virginia,Racial Economic Segregation,0.045627376425855515
51073100301,Census Tract 1003.01,Gloucester County,Virginia,Racial Economic Segregation,0.04661586732406992
51073100302,Census Tract 1003.02,Gloucester County,Virginia,Racial Economic Segregation,0.109107303877367
51073100400,Census Tract 1004,Gloucester County,Virginia,Racial Economic Segregation,0.15228426395939088
51073100500,Census Tract 1005,Gloucester County,Virginia,Racial Economic Segregation,0.14491916859122403
51075400101,Census Tract 4001.01,Goochland County,Virginia,Racial Economic Segregation,0.4803037494067394
